HD 208487|Gaia DR2 6586580842340695040|TIC 197686484|HIP 108375
TIC 142851295|Gaia DR2 5053536074700031616|HIP 15578|HD 20868
HIP 108859|Gaia DR2 1779546757669063552|TIC 420814525|HD 209458
Gaia DR2 2619706544757416192|HD 210277|HIP 109378|TIC 50227884
HD 210702|TIC 456826468|Gaia DR2 1775004778213735168|HIP 109577
HIP 110852|HD 212301|Gaia DR2 6356860393345181824|TIC 317057430
HIP 110813|HD 212771|TIC 12723961|Gaia DR2 2595360569884153728
TIC 144068704|Gaia DR2 6517058790835773440|HIP 111143|HD 213240
Gaia DR2 2623505219992303104|HD 215152|TIC 251042502|HIP 112190
HD 215497|TIC 469943599|Gaia DR2 6504232472302122624|HIP 112441
HD 216435|HIP 113044|Gaia DR2 6515731817739456256|TIC 161314759
HIP 113137|Gaia DR2 6384510877400590336|TIC 277774779|HD 216437
TIC 47526465|Gaia DR2 6610107504955838336|HD 216770|HIP 113238
HD 21693|Gaia DR2 4729947569262040960|HIP 16085|TIC 197792776
HIP 113421|HD 217107|Gaia DR2 2648914040357320576|TIC 38271828
TIC 248048656|Gaia DR2 2650902026099857920|HD 217786|HIP 113834
TIC 278952345|Gaia DR2 2638410646295370880|HIP 114322|HD 218566
HD 219449|Gaia DR2 2630155547353593216|91 Aqr|TIC 4610441|HIP 114855
TIC 243085377|Gaia DR2 2824958015312906240|HIP 115100|HD 219828
TIC 354326161|Gaia DR2 2761142326076104192|HIP 115697|HD 220773
Gaia DR2 6489603813690967808|HD 221287|HIP 116084|TIC 231716612
HIP 116906|TIC 9005067|HD 222582|Gaia DR2 2440578577126302336
TIC 114807081|HD 224693|HIP 118319|Gaia DR2 2340155679036275200
HD 22781|HIP 17187|Gaia DR2 217334764042444288|TIC 101166776
Gaia DR2 4733035238430992768|HIP 17096|TIC 206402844|HD 23079
TIC 311924816|HIP 17054|HD 23127|Gaia DR2 4680773217379728128
HIP 96078|Gaia DR2 4321678767076043264|TIC 92300251|HD 231701
Gaia DR2 224870885460646016|HIP 17747|TIC 201266092|HD 23596
Gaia DR2 2009148596857820160|TIC 315415155|HD 240210
TIC 323919676|HIP 114840|Gaia DR2 2010336687886382592|HD 240237
TIC 272080244|Gaia DR2 2080581565208813312|Kepler-1738
Gaia DR2 4670023700215616768|HIP 18387|HD 25171|TIC 237933846
Gaia DR2 2526925389919277056|TIC 244178536|HIP 2350|HD 2638
TIC 198079199|HIP 19921|Gaia DR2 4678664766394767616|HD 27442
HD 27894|HIP 20277|Gaia DR2 4678605152248591488|TIC 396697266
TIC 37947783|HIP 20723|Gaia DR2 3179384931394690304|HD 28185
HIP 20606|Gaia DR2 4781553628548774656|HD 28254|TIC 219256496
TIC 397354290|Gaia DR2 3409711211681795584|HIP 21932|HD 285968
HD 28678|TIC 449145115|Gaia DR2 3282351760091020672|HIP 21109
TIC 4205424|HD 290327|HIP 25191|Gaia DR2 3214129537488896896
Gaia DR2 4774301387290235136|HIP 21850|HD 30177|TIC 220408612
TIC 176379354|HD 30562|Gaia DR2 3188395880157173120|HIP 22336
HIP 22491|Gaia DR2 4893980371818915456|TIC 612908|HD 30856
Gaia DR2 3295354481521174656|HD 31253|TIC 436700755|HIP 22826
HIP 22905|Gaia DR2 2972622770521857664|HD 31527|TIC 146322354
Gaia DR2 497653157602636928|HIP 24003|HD 32518|TIC 310836777
TIC 275786473|Gaia DR2 5982775854377691136|HIP 77517|HD 330075
Gaia DR2 2986948238799721216|HD 33142|HIP 23844|TIC 169397663
HIP 23889|TIC 13147218|HD 33283|Gaia DR2 2955981936912654592
TIC 142103211|HD 33564|Gaia DR2 553480551264062848|HIP 25110
HD 34445|Gaia DR2 3241295308714904960|HIP 24681|TIC 284907742
Gaia DR2 2802397960855105920|HIP 3093|HD 3651|TIC 434210589
HIP 26381|TIC 19631691|HD 37124|Gaia DR2 3402798414192387328
HIP 26664|HD 37605|Gaia DR2 3332911492327546368|TIC 144730053
Gaia DR2 3219847066672970368|TIC 200093173|HIP 27253|HD 38529
Gaia DR2 3012677738601895168|HIP 27384|HD 38801|TIC 66650754
Gaia DR2 2086388872088420352|Kepler-1737|TIC 272842268
TIC 261136679|HIP 26394|Gaia DR2 4623036865373793408|HD 39091
TIC 374859347|HIP 27887|HD 40307|Gaia DR2 4758877919212831104
HIP 28767|TIC 440489582|Gaia DR2 961428192989499904|HD 40979
HD 41004 A|HIP 28393 A|TIC 219152539
TIC 734710085|HD 41004 B|HIP 28393 B
Gaia DR2 5000774703569900800|HIP 3391|TIC 118586897|HD 4113
Gaia DR2 2801366000472903040|HD 4203|HIP 3502|TIC 434225151
Gaia DR2 2343647384368388608|HIP 3479|HD 4208|TIC 43400838
TIC 268704766|Gaia DR2 2085701097508446464|Kepler-272
TIC 234501204|HD 4308|HIP 3497|Gaia DR2 4708607629114652032
TIC 405228516|HIP 3574|HD 4313|Gaia DR2 2557541493057378048
TIC 37660988|HD 43197|HIP 29550|Gaia DR2 2896745747966986240
TIC 258444495|HD 43691|HIP 30057|Gaia DR2 959971546241168384
HIP 30114|Gaia DR2 3001428566419966592|HD 44219|TIC 443055162
HIP 30503|TIC 49831913|Gaia DR2 2898239468873596800|HD 45184
Gaia DR2 955758320761687680|TIC 144132551|HD 45350|HIP 30860
Gaia DR2 2893174259322992256|HIP 30579|TIC 117768715|HD 45364
TIC 206948365|HIP 30905|Gaia DR2 3327980255695313792|HD 45652
HIP 31246|TIC 234928947|Gaia DR2 3131777319158581376|HD 46375
TIC 101145648|Gaia DR2 2919760965879179136|HD 47186|HIP 31540
TIC 52172862|HIP 31688|Gaia DR2 5583831735369515008|HD 47536
HIP 31895|Gaia DR2 5551551998119947648|HD 48265|TIC 255781806
Gaia DR2 951427000863064192|HD 49674|TIC 21267079|HIP 32916
TIC 53175558|HIP 32970|Gaia DR2 5579783574073770112|HD 50499
HIP 33212|HD 50554|TIC 80224448|Gaia DR2 3380479015342121600
HD 51608|HIP 33229|TIC 279246287|Gaia DR2 5485320853638354304
TIC 159726559|Gaia DR2 2129193070214982016|Kepler-273
HIP 33719|HD 52265|TIC 268565917|Gaia DR2 3101382419728401408
TIC 344627954|HD 5319|HIP 4297|Gaia DR2 2537319343919089024
HIP 4715|TIC 243146568|Gaia DR2 2788816827588309120|HD 5891
TIC 247119634|Gaia DR2 3169225963647395712|HD 59686 A|HIP 36616
Gaia DR2 5619121248264726272|TIC 456871289|HIP 36795|HD 60532
HD 62509|TIC 423088367|HIP 37826
HD 63454|TIC 278380701|Gaia DR2 5209903017765189760|HIP 37284
Gaia DR2 5488567574038257280|HIP 38041|HD 63765|TIC 340697083
HD 6434|Gaia DR2 4988158666635743616|HIP 5054|TIC 180871947
Gaia DR2 2080638877253151232|Kepler-1739|TIC 272279981
Gaia DR2 5287961677550103424|TIC 382625142|HD 65216|HIP 38558
Gaia DR2 3083043390405346432|HIP 39417|HD 66428|TIC 73238215
HD 6718|HIP 5301|TIC 408047845|Gaia DR2 2475153682334693120
HD 68988|HIP 40687|Gaia DR2 1090159839002347136|TIC 73312938
HD 69830|HIP 40693|Gaia DR2 5726982995343100928|TIC 307624961
Gaia DR2 3090083696499829376|TIC 455235218|HD 70573
Gaia DR2 5540006949934104448|HD 70642|HIP 40952|TIC 183356952
Gaia DR2 4704957491028733824|HD 7199|HIP 5529|TIC 52121796
HIP 42030|Gaia DR2 3073443760538892032|TIC 121284864|HD 72659
HD 73267|TIC 11749208|HIP 42202|Gaia DR2 5638825939745228544
HD 73526|TIC 180661948|HIP 42282|Gaia DR2 5528196343922685056
HIP 42446|Gaia DR2 603083781399095936|TIC 21285884|HD 73534
HD 74156|Gaia DR2 582221750852254080|HIP 42723|TIC 379949822
Gaia DR2 2482820714353923072|HIP 5806|TIC 248381971|HD 7449
TIC 181741837|Gaia DR2 5524982093479504384|HIP 43177|HD 75289
TIC 302580456|Gaia DR2 713135102814342656|HD 75898|HIP 43674
Gaia DR2 5272187804562841216|HIP 43686|HD 76700|TIC 302368715
TIC 468723402|HIP 6379|Gaia DR2 560130775546153344|HD 7924
HIP 45406|HD 79498|TIC 85998162|Gaia DR2 686996756484129664
TIC 457134360|HD 80606|Gaia DR2 1019003226022657920|HIP 45982
Gaia DR2 637329067477530368|HD 81040|TIC 414965996|HIP 46076
HIP 46471|HD 81688|Gaia DR2 818464227945910016|TIC 105438311
HD 82886|Gaia DR2 797597520179672064|HIP 47087|TIC 8915600
HD 82943|HIP 47007|TIC 405485269|Gaia DR2 5691782130578684544
TIC 32820141|Gaia DR2 5424836719001215360|HIP 47202|HD 83443
Gaia DR2 4984244302162168704|TIC 41862035|HD 8535|HIP 6511
HIP 48235|Gaia DR2 5406324138654973824|TIC 446137194|HD 85390
Gaia DR2 297045096447719040|HD 8574|HIP 6643|TIC 18121498
HD 86081|Gaia DR2 3823126385045210880|TIC 62760824|HIP 48711
TIC 22221375|HD 86226|HIP 48739|Gaia DR2 5660492297395345408
Gaia DR2 5685917541714610688|HIP 48780|TIC 348964243|HD 86264
Gaia DR2 317350357498173312|TIC 80535228|HIP 6702|HD 8673
TIC 407591082|HD 87883|Gaia DR2 747266452000257280|HIP 49699
Gaia DR2 623408253837371392|HIP 49813|HD 88133|TIC 27073220
Kepler-782|Gaia DR2 2130920471701096576|TIC 158839841
Gaia DR2 3886688327612984704|TIC 61125572|HD 89307|HIP 50473
TIC 8154501|Gaia DR2 804739952015901056|HD 89744|HIP 50786
Gaia DR2 5461620846141553024|HD 90156|TIC 193032655|HIP 50921
HIP 52409|HD 92788|Gaia DR2 3802549437248150656|TIC 169248301
HIP 52521|Gaia DR2 5450573881018549760|TIC 54237857|HD 93083
Gaia DR2 302956655074266112|HD 9446|TIC 18277196|HIP 7245
Gaia DR2 3808410933735817472|TIC 345078350|HIP 53666|HD 95089
HD 96063|TIC 53178442|HIP 54158|Gaia DR2 3791263156547622784
HIP 54232|HD 96127|TIC 252803484|Gaia DR2 781999921242524160
TIC 286277386|HD 96167|HIP 54195|Gaia DR2 3758718711877270784
TIC 82308728|HIP 54906|HD 97658|Gaia DR2 3997075206232885888
HIP 55174|Gaia DR2 3534621989981179520|HD 98219|TIC 437246853
Gaia DR2 3796826582305099520|HIP 55664|TIC 38158652|HD 99109
HIP 55848|TIC 363549734|HD 99492|Gaia DR2 3812355294261019904
HIP 55994|Gaia DR2 784227772318969472|HD 99706|TIC 148680230
Gaia DR2 5077642283022422656|HIP 12961|TIC 204614039
Gaia DR2 60684353135617792|HIP 14810|TIC 113810736
TIC 122515955|Gaia DR2 2051034247508620672|Kepler-746
TIC 268634769|HIP 5158|Gaia DR2 2351405057377686272
HIP 57050|TIC 115869504|GJ 1148|Gaia DR2 772430527947893632
HIP 57274|Gaia DR2 4021079911593673600|TIC 5078530
Gaia DR2 6099000589942631424|HIP 70849|TIC 127382459
TIC 165722603|HD 137759|iot Dra|HIP 75458|Gaia DR2 1614731957530945280
HIP 78530|Gaia DR2 6243537406369453824|HD 143567|TIC 1259690584
HIP 79431|Gaia DR2 6245870673116518784|TIC 49324530
HD 17051|HR 810|Gaia DR2 4745373133284418816|HIP 12653|TIC 166853853
HR 8799|HD 218396|Gaia DR2 2832463659640297472|HIP 114189|TIC 245368902
kap CrB|Gaia DR2 1372702716380418688|HD 142091|TIC 334753043|HIP 77655
TIC 375464367|Gaia DR2 4298361114750843904|HD 188310|HIP 97938|xi Aql
Gaia DR2 6002207725193479552|Lupus-TR-3|TIC 153091721
MOA-2007-BLG-192L|MOA-2007-BLG-192
MOA-2007-BLG-400L|MOA-2007-BLG-400
MOA-2008-BLG-310L|MOA-2008-BLG-310
MOA-2009-BLG-266L|MOA-2009-BLG-266
MOA-2009-BLG-319|MOA-2009-BLG-319L
MOA-2009-BLG-387L|MOA-2009-BLG-387
TIC 288474555|BD-13 2130|Gaia DR2 3030262468592291072
OGLE-2005-BLG-071L|OGLE-2005-BLG-071
OGLE-2005-BLG-169|OGLE-2005-BLG-169L
OGLE-2005-BLG-390L|OGLE-2005-BLG-390
OGLE-2006-BLG-109L|OGLE-2006-BLG-109
OGLE-2007-BLG-368|OGLE-2007-BLG-368L
OGLE-2003-BLG-235|OGLE-2003-BLG-235L
TIC 466840711|Gaia DR2 5337273743301313536|OGLE2-TR-L9
Gaia DR2 4056443366649948160|OGLE-TR-10|TIC 130150682
TIC 465390152|Gaia DR2 5242089296564780416|OGLE-TR-111
TIC 915110182|Gaia DR2 5242077854771196544|OGLE-TR-113
TIC 465144510|OGLE-TR-132|Gaia DR2 5241964708164136192
TIC 466884459|Gaia DR2 5337294049909975680|OGLE-TR-182
TIC 390001646|OGLE-TR-211|Gaia DR2 5253607539857229568
TIC 1425441246|Gaia DR2 4056326681029056896|OGLE-TR-56
Gaia DR2 2077994272606400512|TIC 271760755|Kepler-743
PSR B1257+12
PSR B1620-26
Gaia DR2 2244830490514284928|TIC 236887394|Qatar-1
Qatar-2|Gaia DR2 3620030644476623616|TIC 2521105
HIP 78459|Gaia DR2 1323427759184545536|rho CrB|TIC 458494003|HD 143761
SWEEPS-4
SWEEPS-11
Gaia DR2 1244571953471006720|HD 120136|TIC 72506701|tau Boo|HIP 67275
Gaia DR2 2098964849867337856|TIC 120757718
TIC 116264089|Gaia DR2 4609131509318715136
Gaia DR2 4609062308806929152|TIC 159742538
Gaia DR2 2188601779406152448|TIC 233948455
HIP 7513|Gaia DR2 348020448377061376|ups And|TIC 189576919|HD 9826
TIC 48666170|Gaia DR2 6249068843209158784|USco CTIO 108
TIC 397595169|Gaia DR2 1891930796082743680|V0391 Peg
TIC 431701493|WASP-10|Gaia DR2 1909762228985058944
WASP-11|TIC 85593751|Gaia DR2 123376685084303360
Gaia DR2 3435282862461427072|TIC 86396382|WASP-12
TIC 8767448|WASP-13|Gaia DR2 702295464353437952
TIC 347430350|Gaia DR2 1242084170974175232|WASP-14
Gaia DR2 6171009049549197824|TIC 111991770|WASP-15
TIC 46096489|Gaia DR2 6283723285046532864|WASP-16
TIC 66818296|Gaia DR2 6042793005779654656|WASP-17
HIP 7562|Gaia DR2 4955371367334610048|WASP-18|HD 10069|TIC 100100827
Gaia DR2 5411736896952029568|TIC 35516889|WASP-19
WASP-1|TIC 57984377|Gaia DR2 2862548428079638912
Gaia DR2 2102113267054010880|Kepler-747|TIC 121602473
Gaia DR2 2831084391023184128|WASP-21|TIC 436478932
Gaia DR2 5086537022856406272|WASP-22|TIC 257567854
TIC 460396820|Gaia DR2 1153682508388170112|WASP-24
TIC 229047362|Gaia DR2 6186950525042445824|WASP-25
WASP-26|Gaia DR2 2416782701664155008|TIC 32487566
TIC 398572544|Gaia DR2 2641087471777046016|WASP-28
Gaia DR2 6534414719318224512|TIC 183537452|WASP-29
TIC 374530847|WASP-2|Gaia DR2 1748596020745038208
Gaia DR2 3545873945303316224|WASP-31|TIC 437248515
TIC 427332229|WASP-32|Gaia DR2 2546413408888429696
WASP-33|TIC 129979528|Gaia DR2 328636019723252096|HIP 11397|HD 15082
TIC 437242640|Gaia DR2 3537110833333561728|WASP-34
TIC 43647325|Gaia DR2 3211188618762023424|WASP-35
Gaia DR2 5750936092375254016|WASP-36|TIC 13349647
TIC 368805700|WASP-37|Gaia DR2 3652176997218325888
TIC 318696424|Gaia DR2 4453211899986180352|WASP-38|HD 146389
WASP-39|TIC 181949561|Gaia DR2 3643098875168270592
Gaia DR2 2095108312831835648|TIC 27848472|WASP-3
TIC 398943781|Gaia DR2 6160877943251930368|WASP-41
Gaia DR2 3767805209112436736|TIC 36734222|WASP-43
TIC 12862099|WASP-44|Gaia DR2 2424406513428936832
WASP-45|TIC 120610833|Gaia DR2 2308834780352875904
TIC 231663901|WASP-46|Gaia DR2 6462994429708755072
Gaia DR2 2141754578242371584|TIC 284475976|WASP-48
TIC 402026209|Gaia DR2 6535499658122055552|WASP-4
Gaia DR2 5160557726183065984|TIC 382391899|WASP-50
Gaia DR2 6533307957785865856|TIC 184240683|WASP-5
WASP-6|Gaia DR2 2385171398768647552|TIC 204376737
HD 197286|WASP-7|TIC 389352124|Gaia DR2 6681720724498802176
WASP-8|Gaia DR2 2312679845530628096|TIC 183532609
TIC 236312126|XO-1|Gaia DR2 1316708918505350528
Gaia DR2 934346809278715776|TIC 356473034|XO-2 N
TIC 8400842|XO-3|Gaia DR2 470650560777348352
Gaia DR2 990291507088739072|TIC 51234631|XO-4
Gaia DR2 920308932010648448|XO-5|TIC 9155187
TIC 72437047|11 Com|Gaia DR2 3946945413106333696|HIP 60202|HD 107383
HIP 9884|HD 12929|TIC 306349516|alf Ari
TIC 218299481|Gaia DR2 4256135160951556480|CoRoT-16
Gaia DR2 149629483705467008|TIC 58544613|FU Tau
HIP 59743 A|TIC 176940023|HD 106515 A|Gaia DR2 3584074376569429248
Gaia DR2 6724520279784564864|TIC 87989721|HD 166724|HIP 89354
TIC 392658786|Gaia DR2 2042983077905233792|HIP 94576|HD 180314
Gaia DR2 6369544118965772416|HIP 102125|TIC 327303574|HD 196067
HIP 115662|Gaia DR2 2391838429257482496|TIC 9156146|HD 220689
Gaia DR2 4840050395924931968|HIP 20199|TIC 7652514|HD 27631
Gaia DR2 4650314511916109696|HIP 26380|HD 38283|TIC 141411201
TIC 437258837|HD 98649|HIP 55409|Gaia DR2 3538141457982396928
Kepler-471|Gaia DR2 2075972481191725696|TIC 268604331
HN Peg|HD 206860|HIP 107350|Gaia DR2 1772187382746856320|TIC 301880196
TIC 364173220|HU Aqr|Gaia DR2 6911950900211768704
LkCa 15|Gaia DR2 144936836795636864|TIC 118681038
TIC 172608008|Gaia DR2 1191504471436192512|NN Ser
HIP 88048|nu Oph|Gaia DR2 4164319171169516160|HD 163917|TIC 9815387
TIC 175402069|Gaia DR2 3637481302758519040|NY Vir
Gaia DR2 6049407594709184256
TIC 269263934|Kepler-749|Gaia DR2 2076090506891080704
Gaia DR2 3737308025028857600|Ross 458|TIC 88138162|HIP 63510
TIC 175629526|Gaia DR2 6049072007438134272|SR 12 AB
Gaia DR2 886479673643096448|TIC 68984421|HD 54719|tau Gem|HIP 34693
Gaia DR2 5557345496687437696|TIC 170102285|WASP-23
Gaia DR2 2076819620539690880|TIC 184427882|KOI-55
MOA-2010-BLG-477L|MOA-2010-BLG-477
TIC 219698950|HATS-1|Gaia DR2 3540018633568783488
Gaia DR2 5089851638095503616|WASP-78|TIC 139528693
Gaia DR2 2103078397743762432|TIC 158931258|Kepler-750
Gaia DR2 4884779765893739904|TIC 170634116|WASP-79
KELT-1|Gaia DR2 2881784280929695360|TIC 432549364
Gaia DR2 3438059369839738624|HIP 29301|TIC 97735908|HD 42176|KELT-2 A
Gaia DR2 2129931456691176576|TIC 350810590|Kepler-36
Gaia DR2 654687847820642560|TIC 19028197|GJ 3470
Gaia DR2 96530596864007552|TIC 60923874|BD+20 274
Gaia DR2 2009255593080688640|TIC 323819453|HD 219415
Gaia DR2 661424074527577600|TIC 175290574|Pr0201
Gaia DR2 661222279785743616|TIC 175291727|Pr0211
TIC 37533318|Gaia DR2 5649661592466640000|HD 77338|HIP 44291
HIP 107985|Gaia DR2 6812056381881853056|HD 207832|TIC 53895723
TIC 14770122|Gaia DR2 3169391577586325120|HAT-P-39
Gaia DR2 1962153854973972096|TIC 199671901|HAT-P-40
Gaia DR2 4290415081653653632|HAT-P-41|TIC 398895470
TIC 53873088|HD 5608|HIP 4552|Gaia DR2 362706006713454208
75 Cet|HD 15779|TIC 251095345|Gaia DR2 2500064286492779264|HIP 11791
HD 71369|HIP 41704|Gaia DR2 1041808368494264576|TIC 73416947|omi UMa
HIP 75049|TIC 357502856|Gaia DR2 1275235752223276288|omi CrB|HD 136512
WASP-42|TIC 248075138|Gaia DR2 6139698733664726784
Gaia DR2 2078310008545447808|Kepler-751|TIC 271259677
Gaia DR2 2613413008919918976|WASP-47|TIC 102264230
Gaia DR2 2991284369063612928|TIC 306362738|WASP-49
TIC 294301883|Gaia DR2 3603529272750802560|WASP-55
TIC 13021029|Gaia DR2 2959177048983750016|WASP-61
TIC 149603524|Gaia DR2 4756649415309914240|WASP-62
Gaia DR2 5574766468155514752|WASP-63|TIC 393414358
TIC 53735810|Gaia DR2 5444147952811517696|WASP-66
Gaia DR2 6868476691490044672|TIC 68952448|WASP-67
Gaia DR2 324889227693298560|TIC 285272237|HAT-P-38
Gaia DR2 2102700131386216576|Kepler-46|TIC 158992508
Gaia DR2 2080506523540902912|Kepler-47|TIC 271548206
eps CrB|Gaia DR2 1220404653534258816|HIP 78159|HD 143107|TIC 356000102
WTS-1|TIC 138488806|Gaia DR2 2048464796206336896
TIC 61098812|WASP-54|Gaia DR2 3661983850663908608
TIC 347329162|WASP-56|Gaia DR2 4001613814138156416
TIC 175772482|WASP-57|Gaia DR2 6340377202215639936
Gaia DR2 2345744256120965504|TIC 63905972|HD 4732|HIP 3834
HD 66141|Gaia DR2 3087964941887693056|TIC 452867458|HIP 39311
TIC 283621278|HIP 108296|HD 208527|Gaia DR2 1781063082986968960
Gaia DR2 2014988549785194752|HIP 115218|HD 220074|TIC 269237357
WASP-52|TIC 427685831|Gaia DR2 2666015878575546496
Gaia DR2 2115245554756763392|WASP-58|TIC 424435940
WASP-59|TIC 91051152|Gaia DR2 2841043011433969152
TIC 288246496|WASP-60|Gaia DR2 2868528637464028160
Gaia DR2 5178405479960844160|WASP-77 A
kap And|TIC 176945734|HIP 116805|HD 222439|Gaia DR2 1926476042677456768
TIC 66914642|BD-06 1339|Gaia DR2 3022099969137163904|HIP 27803
TIC 180205814|Gaia DR2 3574907305749250432|HD 103774|HIP 58263
Gaia DR2 3578137838413202688|HIP 61300|HD 109271|TIC 429301734
MOA-2010-BLG-073|MOA-2010-BLG-073L
HD 219077|TIC 394125166|HIP 114699|Gaia DR2 6489771832811810432
OGLE-2012-BLG-0026L|OGLE-2012-BLG-0026
TIC 417676622|Gaia DR2 2129550445852902656|Kepler-68
Gaia DR2 5583523425437258240|TIC 52640302|WASP-64
Gaia DR2 5065640460769428224|TIC 122612091|WASP-72
Gaia DR2 4223507222112425344|WASP-80|TIC 243921117
TIC 422655579|Gaia DR2 2507901914613005056|WASP-71
OGLE-2011-BLG-0251|OGLE-2011-BLG-0251L
TIC 170348142|PH1|Gaia DR2 2073478823183937536
HIP 116616|TIC 26370518|HD 222155|Gaia DR2 1943363751009454976
HIP 17960|Gaia DR2 43802039287826432|HD 24040|TIC 456863621
TIC 272677041|HD 141680|Gaia DR2 4423234230853333632|ome Ser|HIP 77578
TIC 452910671|Gaia DR2 418206501834841600|HD 2952|HIP 2611
Gaia DR2 1715055487257379968|HD 120084|HIP 66903|TIC 284181945
Kepler-19|Gaia DR2 2051106987063242880|TIC 122375047
TIC 393702609|Gaia DR2 1193071962699902336|HIP 78407|BD+15 2940
TIC 150184553|HD 233604|Gaia DR2 1023492257121204352
Gaia DR2 5231963962676292224|TIC 399637637|HD 95086|HIP 53524
TIC 67666096|KELT-3|Gaia DR2 806492019492266752
Gaia DR2 2078272831307891456|TIC 271260980|Kepler-116
Gaia DR2 4780294722094459904|HIP 19394|GJ 163|TIC 219221189
TIC 388682292|Gaia DR2 5514929155583865216|DENIS-P J082303.1-491201
HIP 63242|TIC 437310271|Gaia DR2 5858576597131420288|HD 112410
HD 115383|GJ 504|Gaia DR2 3732539683617410816|TIC 397587084|HIP 64792
Kepler-78|TIC 270701667|Gaia DR2 2078373642776670080
GJ 328|TIC 265373654|HIP 43790|Gaia DR2 577602496345490176
Gaia DR2 1846882224145757056|HIP 105232|TIC 25559430|HD 203030
TIC 454291479|CHXR 73|Gaia DR2 5201175987817179136
TIC 268148971|DH Tau|Gaia DR2 151374202498079872
CFBDSIR J145829+101343
TIC 11614485|Gaia DR2 5040416186560252416|2MASS J01225093-2439505
Gaia DR2 5274517467840296832|TIC 306826966|WD 0806-661
TIC 341694238|POTS-1|Gaia DR2 5851616143098057472
Gaia DR2 3492502001623237888|TIC 413376180|HATS-2
TIC 336732616|HATS-3|Gaia DR2 6805886373600546176
PSR J1719-1438
TIC 219244444|RR Cae|Gaia DR2 4788741548375134336
WASP-65|Gaia DR2 596931979481073152|TIC 444013020
TIC 36592530|Gaia DR2 2605161444735454464|WASP-75
TIC 142350121|HIP 63584|Gaia DR2 1676282377934772608|HD 113337
MOA-2011-BLG-293|MOA-2011-BLG-293L
TIC 270468559|Gaia DR2 583455604761166848|HAT-P-42
TIC 468987719|Gaia DR2 601321985813952000|HAT-P-43
OGLE-2012-BLG-0358L|OGLE-2012-BLG-0358
Gaia DR2 6047587937321868288|TIC 318449007|ROXs 42 B
WISEP J121756.91+162640.2 A
MOA-2008-BLG-379|MOA-2008-BLG-379L
Gaia DR2 515574853541230720|HIP 10743|TIC 12906712|HD 13908
HD 159243|TIC 348652846|Gaia DR2 4485937214320449280|HIP 85911
TIC 383675945|Gaia DR2 2159653734187847168|HIP 91258
TIC 175595883|Gaia DR2 6048935358761628288|ROXs 12
Gaia DR2 6072902994276659200|TIC 390472975|HIP 59960|HD 106906
OGLE-2012-BLG-0406L|OGLE-2012-BLG-0406
Gaia DR2 2052747119115620352|Kepler-93|TIC 137151335
Kepler-94|Gaia DR2 2119602202081351168|TIC 123309556
Gaia DR2 2075112109039378688|TIC 171882123|Kepler-48
TIC 120960812|Gaia DR2 2100451630105041152|Kepler-25
KOI-142|Gaia DR2 2101507367429089664|TIC 122712595
Kepler-97|TIC 399951991|Gaia DR2 2131216137248338304
Gaia DR2 2132086400701217792|TIC 405688133|Kepler-407
MOA-2011-BLG-322|MOA-2011-BLG-322L
Gaia DR2 4284721191974346752|TIC 416136788|CoRoT-27
TIC 276754403|Gaia DR2 4439085988769170432|WASP-103
KELT-6|Gaia DR2 1464700950221781504|TIC 165987272
Gaia DR2 604914949295282816|TIC 437034946|NGC 2682 YBP 1194
Gaia DR2 604922096120852864|TIC 437034879|NGC 2682 YBP 1514
NGC 2682 Sand 364|Gaia DR2 598955115235894784|TIC 437030651
TIC 144622139|UZ For|Gaia DR2 5084805635638179584
Gaia DR2 2133352385261516928|TIC 298969838|Kepler-413
TIC 99224131|HAT-P-49|Gaia DR2 1835842749465226368|HD 340099
Gaia DR2 2048563889694771200|WTS-2|TIC 138359318
TIC 71841620|HD 193334|Gaia DR2 6860535606196306304|WASP-68
HD 202678|Gaia DR2 6453566701615683456|WASP-73|TIC 231670397
